,pol_lat,pol_lon,Cluster
774,39.19745167,-77.25440333,0
774,39.19222907,-77.24812523,0
774,39.19318033,-77.248239,0
774,39.193295,-77.24861167,0
774,39.18820333,-77.24901667,0
774,39.19125167,-77.24861333,0
774,39.236088,-77.27853333,0
774,39.19438,-77.25084683,0
774,39.19442333,-77.25114833,0
774,39.15673833,-77.22428667,0
774,39.19821167,-77.25404333,0
774,39.19741333,-77.25296,0
774,39.197816,-77.254351,0
774,39.1978,-77.253925,0
774,39.20029333,-77.253925,0
774,39.19770667,-77.25412,0
774,39.19769816,-77.25414276,0
774,39.19793617,-77.25427151,0
774,39.199925,-77.256255,0
774,39.19813667,-77.25391833,0
774,39.184745,-77.24524,0
774,39.18344667,-77.257205,0
774,39.18333733,-77.25714815,0
774,39.1827662,-77.2587922,0
774,39.18322167,-77.25740833,0
774,39.1964621,-77.25513292,0
774,39.197695,-77.25450333,0
774,39.19770655,-77.2540846,0
774,39.19797797,-77.25420857,0
774,39.19795667,-77.25420833,0
774,39.19014833,-77.24945167,0
774,39.183663,-77.25615257,0
774,39.18635,-77.26214833,0
774,39.08459833,-77.16113167,0
774,39.181895,-77.25241333,0
774,39.18409333,-77.25497667,0
774,39.185025,-77.25423,0
774,39.18422417,-77.25508473,0
774,39.18382333,-77.263075,0
774,39.18590667,-77.25362,0
774,39.20009167,-77.25008333,0
774,39.191425,-77.244955,0
774,39.19735667,-77.26345333,0
774,39.2016,-77.2532,0
774,39.20176,-77.253365,0
774,39.20178167,-77.25314333,0
774,39.20158,-77.253265,0
774,39.201555,-77.25314833,0
774,39.20213667,-77.25309167,0
774,39.20187833,-77.25359,0
774,39.20173891,-77.25332737,0
774,39.20183833,-77.253775,0
774,39.201841,-77.2535755,0
774,39.20209267,-77.25356017,0
774,39.20189168,-77.25311682,0
774,39.20147333,-77.25293,0
774,39.18408333,-77.26362667,0
774,39.20222333,-77.252205,0
774,39.20219167,-77.25337333,0
774,39.20195507,-77.2533381,0
774,39.20183036,-77.25305915,0
774,39.20168,-77.252955,0
774,39.20197,-77.25351333,0
774,39.20203135,-77.25448542,0
774,39.1966565,-77.2650726,0
774,39.20187193,-77.25271583,0
774,39.20149556,-77.2529748,0
774,39.20212333,-77.25345,0
774,39.193565,-77.24838667,0
774,39.20205068,-77.25325495,0
774,39.18452333,-77.26287333,0
774,39.18415333,-77.26339667,0
774,39.20292833,-77.25139167,0
774,39.19023833,-77.25744833,0
774,39.33575792,-76.96540833,2
775,39.18463833,-77.26287167,0
775,39.18451167,-77.26285167,0
775,39.1457576,-77.2231587,0
775,39.15997752,-77.23361313,0
775,39.16700667,-77.22947833,0
775,39.16763,-77.23012333,0
775,39.1677815,-77.2378825,0
775,39.18781821,-77.09425684,0
775,39.19997342,-77.24531279,0
775,39.19459,-77.240575,0
775,39.17882606,-77.23458174,0
775,39.16690667,-77.22898167,0
775,39.17914167,-77.23791833,0
775,39.17797967,-77.238487,0
775,39.178735,-77.23833833,0
775,39.17862,-77.23955167,0
775,39.17835833,-77.239785,0
775,39.179065,-77.23771667,0
775,39.1779171,-77.24058013,0
775,39.17807,-77.23985167,0
775,39.18110333,-77.23837333,0
775,39.17904333,-77.237975,0
775,39.17862833,-77.23876167,0
775,39.17837833,-77.23840333,0
775,39.1783065,-77.2385585,0
775,39.18391167,-77.26279333,0
775,39.17880333,-77.23844833,0
775,39.17865667,-77.23838,0
775,39.17928167,-77.237565,0
775,39.17832267,-77.23839742,0
775,39.17841633,-77.23859686,0
775,39.17839833,-77.23865167,0
775,39.179145,-77.23843,0
775,39.17861667,-77.23851833,0
775,39.17855,-77.238635,0
775,39.17872,-77.23853,0
775,39.17840998,-77.23838747,0
775,39.178575,-77.238415,0
775,39.17826333,-77.23816833,0
775,39.17836,-77.23833,0
775,39.17855667,-77.23836,0
775,39.17840755,-77.2383721,0
775,39.178315,-77.238665,0
775,39.1783975,-77.23838344,0
775,39.17857667,-77.23836,0
775,39.1785385,-77.23839717,0
775,39.17842245,-77.23861814,0
775,39.17864333,-77.23835583,0
775,39.178795,-77.238585,0
775,39.17823702,-77.23843333,0
775,39.17838333,-77.23832167,0
775,39.1784103,-77.23841221,0
775,39.17838795,-77.23864255,0
775,39.17841174,-77.23859705,0
775,39.17836,-77.23787333,0
775,39.17824333,-77.23854833,0
775,39.17827,-77.23816,0
775,39.178375,-77.2382,0
775,39.17840141,-77.23841583,0
775,39.179275,-77.2382,0
775,39.17968333,-77.23860833,0
775,39.17832167,-77.23881,0
775,39.178235,-77.238635,0
775,39.17978167,-77.23394167,0
775,39.18168333,-77.22893833,0
775,39.17544705,-77.2380133,0
775,39.1753205,-77.23806,0
775,39.17538675,-77.23818898,0
775,39.175495,-77.23817833,0
775,39.17740333,-77.24182333,0
775,39.17743333,-77.24219833,0
775,39.16899667,-77.23400333,0
775,39.1754928,-77.23801397,0
775,39.17347,-77.23712167,0
775,39.16746333,-77.22979,0
775,39.1840805,-77.26388717,0
775,39.18704667,-77.23010833,0
775,39.186115,-77.23157667,0
775,39.18639833,-77.231295,0
775,39.18858667,-77.22934,0
775,39.19051167,-77.23417667,0
775,39.18152,-77.22953833,0
775,39.18370667,-77.25573833,0
775,39.18677833,-77.23044,0
775,39.18694667,-77.23041167,0
775,39.187175,-77.23040667,0
775,39.28760333,-77.207195,0
776,39.13766333,-77.25782167,0
776,39.138492,-77.277126,0
776,39.13811167,-77.26631833,0
776,39.13857563,-77.26787282,0
776,39.16261963,-77.27410462,0
776,39.22128167,-77.26267667,0
776,39.19301,-77.29496,0
776,39.13956833,-77.26903333,0
776,39.164451,-77.273368,0
776,39.16450251,-77.2734854,0
776,39.16457333,-77.27321,0
776,39.16433333,-77.27322167,0
776,39.13797167,-77.265405,0
776,39.163925,-77.27393833,0
776,39.164875,-77.273395,0
776,39.16442333,-77.27305167,0
776,39.18409833,-77.26336833,0
776,39.16464587,-77.2735063,0
776,39.164795,-77.27323667,0
776,39.13813667,-77.26620833,0
776,39.14700494,-77.2724247,0
776,39.16302636,-77.27394819,0
776,39.171037,-77.26362467,0
776,39.15170667,-77.28090667,0
776,39.140845,-77.27023833,0
776,39.14366833,-77.27284,0
776,39.16964134,-77.2490749,0
776,39.14986667,-77.23384833,0
776,39.15713667,-77.26820833,0
776,39.15542377,-77.26103939,0
776,39.15387333,-77.24988167,0
776,39.18393167,-77.26275,0
776,39.154765,-77.25778167,0
776,39.15495631,-77.25878499,0
776,39.163235,-77.24896667,0
776,39.1547725,-77.25775333,0
776,39.155182,-77.2590815,0
776,39.15477167,-77.25766167,0
776,39.15485267,-77.2581585,0
776,39.177365,-77.27108667,0
776,39.15386696,-77.24980831,0
776,39.151045,-77.24625333,0
776,39.15116583,-77.24627767,0
776,39.15202884,-77.24731594,0
776,39.15378333,-77.249495,0
776,39.15795134,-77.28438155,0
776,39.161581,-77.2746467,0
776,39.26122833,-77.32601667,0
776,39.171037,-77.26362467,0
776,39.16669667,-77.271035,0
776,39.15,-77.26,0
776,39.14986,-77.23448333,0
776,39.183935,-77.26359,0
776,39.28284387,-77.46784649,0
776,39.15383279,-77.24949221,0
776,39.16289546,-77.28351614,0
776,39.28596,-77.18126833,0
776,39.51920279,-76.32256482,2
777,39.11784667,-77.22346,0
777,39.11164325,-77.2205438,0
777,39.11922333,-77.223695,0
777,39.11365833,-77.22276,0
777,39.11228226,-77.2215796,0
777,39.11342767,-77.23648183,0
777,39.11213402,-77.22089077,0
777,39.12628167,-77.17503333,0
777,39.11319667,-77.216005,0
777,39.10652833,-77.21908667,0
777,39.10514163,-77.20760567,0
777,39.14042005,-77.22069819,0
777,39.10933411,-77.21421003,0
777,39.14142667,-77.214165,0
777,39.13004383,-77.20719183,0
777,39.12917378,-77.20774892,0
777,39.12841667,-77.20674833,0
777,39.11900333,-77.21341167,0
777,39.13838,-77.19223833,0
777,39.11882,-77.20214333,0
777,39.121675,-77.23285833,0
777,39.116675,-77.22335167,0
777,39.12208107,-77.22855244,0
777,39.12366484,-77.23150844,0
777,39.17116679,-77.01364746,2
777,39.12200976,-77.22768849,0
777,39.14115667,-77.23128333,0
777,39.14004982,-77.19563485,0
777,39.154,-77.238,0
777,39.13479517,-77.22659663,0
777,39.11342767,-77.23648183,0
777,39.72,-79.486,0
777,39.1258719,-77.23449702,0
777,39.11342767,-77.23648183,0
777,39.128475,-77.23518333,0
777,39.13991105,-77.19547845,0
777,39.12223348,-77.22818732,0
777,39.11240292,-77.22133398,0
777,39.129725,-77.22774167,0
777,39.13733,-77.25701667,0
777,39.1245075,-77.2361295,0
777,39.139995,-77.195655,0
777,39.12563,-77.23522333,0
777,39.12261167,-77.22199667,0
777,39.10274706,-77.20347025,0
777,39.120622,-77.216776,0
777,39.12100892,-77.21648991,0
777,39.13839667,-77.18192,0
777,39.1256991,-77.20432878,0
777,39.111385,-77.18610667,0
777,39.13399328,-77.19509405,0
777,39.12649833,-77.207065,0
777,39.11592167,-77.22984167,0
777,39.23168833,-77.24374833,0
777,39.11816167,-77.253525,0
777,39.12887252,-77.23635762,0
777,38.953,-77.338,0
777,39.13032333,-77.18712,0
777,39.16011167,-77.23295167,0
777,39.13734,-77.22292333,0
777,39.144755,-77.21940667,0
777,39.12649167,-77.20356833,0
777,39.12690833,-77.20628167,0
777,39.14780833,-77.21852167,0
777,37.72,-79.48,0
777,39.14722,-77.207045,0
777,39.14271922,-77.22098127,0
777,39.14006935,-77.19572595,0
777,39.14052667,-77.23119,0
777,39.15022333,-77.233635,0
777,39.140063,-77.19560237,0
777,39.14050905,-77.21240776,0
777,39.14508833,-77.21033667,0
777,39.11342767,-77.23648183,0
777,39.14551517,-77.21963228,0
778,39.09900333,-77.205245,0
778,39.1420605,-77.2211285,0
778,39.10799667,-77.15993667,0
778,39.14110333,-77.20813833,0
778,39.15428833,-77.21278,0
863,39.03347667,-77.12595333,1
863,39.04123628,-77.09069967,1
863,39.04807333,-77.09957833,1
863,39.038645,-77.09144167,1
863,38.99176967,-77.098125,1
863,38.99532315,-77.10191131,1
863,39.00442,-77.07755333,1
863,38.98345167,-77.09292,1
863,39.05126333,-77.10589,1
863,39.04493833,-77.11107333,1
863,39.05677167,-77.10706333,1
863,39.056465,-77.081565,1
863,39.0167002,-76.98613548,2
863,39.06397,-77.117405,1
863,39.10663917,-77.16909783,0
863,39.060525,-77.15647333,1
863,39.05887917,-77.150703,1
863,39.03871167,-77.076135,1
863,39.10785833,-77.18424833,0
863,39.19022167,-77.272925,0
863,39.05156667,-77.10679667,1
863,39.05433039,-77.10860744,1
864,38.9977415,-77.10972283,1
864,39.03256833,-77.10601833,1
864,39.03228333,-77.10589667,1
864,39.03510167,-77.10682833,1
864,38.99745167,-77.1098,1
864,38.99359333,-77.10666167,1
864,38.99772333,-77.07528833,1
864,39.04607833,-77.11228948,1
864,39.105055,-76.950335,2
864,39.07230667,-77.16237167,1
864,39.02552083,-77.12586617,1
864,39.04496167,-77.12050833,1
864,39.05446667,-77.11208667,1
864,39.03470833,-77.10673833,1
864,39.14622667,-77.14713167,0
864,39.254215,-77.18547667,0
864,39.0487945,-77.1017495,1
864,39.05113,-77.11549667,1
864,38.98886,-77.09544333,1
864,38.99104833,-77.09759833,1
864,39.0419055,-77.11074183,1
864,39.15402667,-77.14169833,0
864,39.04869651,-77.09443398,1
864,39.03785,-77.10948333,1
864,39.11014667,-77.18670333,0
864,38.98088667,-77.08911333,1
864,38.99167983,-77.09803933,1
864,39.05055,-77.10574667,1
865,38.96462275,-77.10364592,1
865,39.02190667,-77.14579333,1
865,39.03025667,-77.12463,1
865,39.03101833,-77.13206667,1
865,39.03274833,-77.13793667,1
865,38.99111333,-77.10296,1
865,39.02844333,-77.13213,1
865,39.02653167,-77.12846,1
865,39.01874886,-77.14580141,1
865,39.01998333,-77.14293,1
865,39.029205,-77.136655,1
865,39.03354167,-77.14755333,1
865,39.030735,-77.132055,1
865,39.03011917,-77.13492393,1
865,39.02986667,-77.13457333,1
865,39.03020667,-77.13596667,1
865,38.99835833,-77.09673667,1
865,38.98124,-77.12732833,1
865,39.03161833,-77.13174167,1
865,39.03190833,-77.13162167,1
865,39.03137,-77.13225833,1
865,39.03225168,-77.1368055,1
865,39.031935,-77.13148167,1
865,39.032435,-77.136315,1
865,39.0366445,-77.13623933,1
865,39.03693583,-77.1385775,1
865,39.03352261,-77.12233499,1
865,39.26392167,-77.21893333,0
865,39.11510683,-77.235528,0
865,39.03009889,-77.11217078,1
865,39.03917667,-77.12094333,1
865,39.02799833,-77.13581833,1
865,39.02831333,-77.135565,1
865,39.03164833,-77.13171467,1
865,39.0323008,-77.13712314,1
865,39.02765383,-77.13210183,1
865,39.03184435,-77.13145852,1
865,39.03061667,-77.13195333,1
865,39.03182833,-77.13167167,1
865,39.03002,-77.13432667,1
865,39.0300254,-77.13334948,1
865,39.024815,-77.132725,1
865,39.03636963,-77.15095282,1
865,39.03785667,-77.06546167,1
865,39.0471,-77.1452,1
865,39.0548805,-77.14598117,1
865,39.06070333,-77.136285,1
865,39.08428817,-77.17040667,0
865,39.03326,-77.14188,1
865,39.08871333,-77.17419167,0
865,39.056975,-77.159395,1
865,39.03673333,-77.15037833,1
865,39.04424167,-77.14058167,1
865,39.05630908,-77.15407491,1
865,39.05528817,-77.153549,1
865,39.05522667,-77.154775,1
865,39.05373333,-77.13739167,1
865,39.055955,-77.15249833,1
865,39.05400167,-77.14397167,1
865,39.05379833,-77.13541,1
865,39.110222,-77.18239517,0
865,39.05971833,-77.15500167,1
865,38.99838333,-77.11118,1
865,39.05496333,-77.14309167,1
865,39.05508438,-77.14719772,1
865,39.04863167,-77.12258,1
865,39.05123667,-77.133275,1
865,39.05622167,-77.15447667,1
865,39.05891267,-77.15061433,1
865,39.05314106,-77.13621542,1
865,39.05887333,-77.15266,1
865,39.01614889,-77.16229993,1
865,38.96272,-77.10134,1
865,39.05420517,-77.14317133,1
865,38.743373,-77.54699707,0
865,39.05116408,-77.1332586,1
865,39.05119833,-77.12254667,1
865,39.04294452,-77.14187622,1
865,39.05188667,-77.13497,1
865,38.98372667,-77.09308167,1
865,39.03475333,-77.12492833,1
865,39.03941333,-77.12286667,1
865,39.03904833,-77.23463833,0
865,38.98986054,-77.09994374,1
865,39.05139333,-77.13437,1
865,39.03458,-77.12515,1
865,39.05145333,-77.13307167,1
865,39.051295,-77.13405833,1
865,39.05122167,-77.13320167,1
865,39.05118333,-77.133545,1
865,39.0510343,-77.13299821,1
865,39.05119333,-77.13376667,1
865,39.051198,-77.13359717,1
865,39.05131167,-77.13415,1
865,39.05104,-77.13251667,1
865,39.05128115,-77.13409366,1
865,38.983415,-77.09307167,1
865,39.052435,-77.11845667,1
865,39.05088524,-77.13067532,1
865,39.05098167,-77.1313785,1
865,39.05116667,-77.13271833,1
865,39.05089149,-77.13117421,1
865,39.02220733,-77.16768033,1
865,39.05118833,-77.13359833,1
865,39.05115167,-77.13311333,1
865,39.05112333,-77.133135,1
865,39.05106021,-77.13260651,1
865,39.05441787,-77.140975,1
865,39.05118667,-77.133585,1
865,39.05107333,-77.133375,1
865,39.05122567,-77.13370267,1
865,38.983415,-77.09307167,1
865,39.05079833,-77.126615,1
865,39.05098522,-77.13164091,1
865,39.05144833,-77.13346833,1
865,39.05127667,-77.13372667,1
865,39.084585,-77.15303667,1
865,39.05350158,-77.08949028,1
865,39.05438333,-77.14111167,1
865,39.05435333,-77.13741333,1
865,39.05113667,-77.13334833,1
865,39.05083067,-77.12842467,1
865,39.051185,-77.13356417,1
865,39.05356167,-77.13655833,1
865,39.0533279,-77.13577724,1
866,39.1261319,-77.27253199,0
866,38.99833333,-77.20777167,1
866,39.05680167,-77.1653,1
866,39.05655833,-77.167085,1
866,39.05584,-77.17546,1
866,39.05706167,-77.15817,1
866,39.05703316,-77.15873005,1
866,39.049165,-77.18168667,0
866,39.05342833,-77.13621167,1
866,39.0695045,-77.17071917,0
866,39.0492855,-77.18873978,0
866,39.24391667,-77.15376333,0
866,39.11488833,-77.23518833,0
866,39.04,-77.15,1
866,39.03763,-77.15430333,1
866,39.0386,-77.15532833,1
866,39.06537,-77.04597333,1
866,39.03741667,-77.15394,1
866,39.03049833,-77.147345,1
866,39.03736667,-77.15381833000001,1
866,39.02476017,-77.149273,1
866,39.11700333,-77.16680167,0
866,39.03774,-77.15458667,1
866,39.035075,-77.127188,1
866,39.037345,-77.153985,1
866,39.0372365,-77.15344467,1
866,39.09215833,-77.20127333,0
866,39.03742017,-77.16458117,1
866,39.04956333,-77.16357833,1
866,38.99717833,-77.169635,1
866,39.0588756,-77.1614532,1
866,39.04654167,-77.16643167,1
866,39.0570533,-77.1313682,1
866,39.05391333,-77.13622833,1
866,39.07983356,-77.13740566,1
866,39.0588756,-77.1614532,1
866,39.10926167,-77.18101167,0
866,39.05326167,-77.13585167,1
866,39.05375133,-77.13679883,1
866,39.053575,-77.13558667,1
866,39.11364,-77.24167833,0
866,39.055839,-77.150443,1
866,39.02088231,-77.16200807,1
866,39.02840724,-77.16183758,1
866,39.03131,-77.00532833,2
866,39.06524667,-77.16058667,1
866,39.05690667,-77.15761667,1
866,39.05614333,-77.15292,1
866,39.05737833,-77.15446333,1
866,38.99126167,-77.09767,1
866,39.05616985,-77.15379622,1
866,39.056135,-77.15248833,1
867,39.07440717,-77.11699067,1
867,39.02823,-77.076535,1
867,39.02557667,-77.07174833,1
867,39.105125,-76.95030833,2
867,39.02281583,-77.137734,1
867,39.00540667,-77.022735,2
867,39.02641272,-77.09421748,1
867,38.98344833,-77.0927,1
867,39.03477333,-77.07152167,1
867,38.98349333,-77.09297333,1
867,39.12612667,-77.18322167,0
867,39.030421,-77.090886,1
867,39.0264896,-77.08133388,1
867,39.023635,-77.07613333,1
867,39.023495,-77.148185,1
867,39.0268674,-77.07224184,1
867,38.99981583,-77.08142567,1
867,39.19260167,-77.270535,0
867,39.02551667,-77.07484333,1
867,39.04263267,-77.11340933,1
867,39.03663833,-77.123955,1
867,39.00806,-77.172185,1
867,39.02793667,-77.07792,1
867,38.983595,-77.093025,1
867,39.06456667,-77.11612833,1
867,39.03525333,-77.02530833,2
867,39.02569,-77.20216333,0
867,38.97669909,-77.0781336,1
867,39.03730833,-77.057635,1
867,38.98969083,-76.98920396,2
867,39.02967903,-77.07562686,1
867,38.984652,-77.0947092,1
867,39.02121833,-77.01421167,2
867,39.01957,-77.01117833,2
867,38.99186167,-77.09826,1
867,38.98797806,-76.98643813,2
867,38.991895,-77.097455,1
867,39.03042167,-77.07586833,1
867,39.03825167,-77.05857,1
868,39.01958667,-77.08281833,1
868,39.017855,-77.08971833,1
868,39.02344333,-77.07386667,1
868,39.0255018,-77.09916472,1
868,39.02717084,-77.09081098,1
868,39.02650522,-77.0937015,1
868,39.04420693,-77.11318329,1
868,39.02636167,-77.09432833,1
868,39.02621667,-77.09446167,1
868,39.02643833,-77.094395,1
868,39.03083833,-77.08258667,1
868,39.02482333,-77.08073667,1
868,39.02632667,-77.09431,1
868,39.02663042,-77.093087,1
868,39.02613421,-77.09782898,1
868,39.02617275,-77.09827423,1
868,39.02011833,-77.088775,1
868,39.02640637,-77.09393868,1
868,39.02609357,-77.09712625,1
868,39.02592688,-77.09612846,1
868,39.04214,-77.08786,1
868,39.030085,-77.084635,1
868,39.02611681,-77.0974696,1
869,38.98411833,-77.09258167,1
869,39.026371,-77.103576,1
869,39.033335,-77.106385,1
869,39.04980833,-77.11597833,1
869,39.01959005,-77.10202731,1
869,39.0510455,-77.1151835,1
869,39.23764333,-77.29137333,0
869,39.0172255,-77.10207917,1
869,39.0258541,-77.1035835,1
869,39.01306833,-77.118495,1
869,39.02130167,-77.105895,1
869,39.02296833,-77.10657,1
869,39.03148,-77.16083,1
869,39.02054833,-77.11181333,1
869,39.01685385,-77.09932163,1
869,39.02179,-77.10549167,1
869,39.02594,-77.10344,1
869,39.0510455,-77.1151835,1
869,39.02564,-77.103505,1
869,39.01801453,-77.09731487,1
869,39.01603667,-77.10015,1
869,38.99944503,-77.03036728,2
869,39.02663533,-77.09340334,1
869,39.01673333,-77.09519667,1
869,39.02593521,-77.09623575,1
869,39.05922167,-77.06507833,1
869,39.02736333,-77.10357,1
869,39.0300675,-77.12671633,1
869,39.27643333,-77.212445,0
869,39.04856333,-77.09659833,1
869,38.99132313,-77.1047583,1
869,39.04833833,-77.11666833,1
869,39.01351333,-77.11766833,1
869,39.11679433,-77.221979,0
869,39.02272133,-77.10793567,1
869,39.14439333,-77.30193,0
869,39.02408,-77.14074667,1
869,39.02365144,-77.12878704,1
869,39.065265,-77.16000667,1
869,39.02598833,-77.20228167,0
869,39.02161083,-77.1442645,1
869,39.02832,-77.12618167,1
869,39.02228,-77.124025,1
869,38.99181,-77.09802167,1
869,39.13990333,-77.40381167,0
869,38.979705,-77.09085333,1
869,39.02289833,-77.10663,1
869,39.18647,-77.265365,0
869,39.03194495,-77.1316035,1
869,39.01547167,-77.11901167,1
870,39.02175072,-77.14442104,1
870,39.03109009,-77.12493041,1
870,39.02155973,-77.14497224,1
870,39.20446333,-77.246825,0
870,39.02033167,-77.14303833,1
870,39.10504667,-76.95029333,2
870,39.01916667,-77.14557833,1
870,38.99748,-77.10974,1
870,38.99173667,-77.095935,1
870,39.031855,-77.13089667,1
870,39.022243,-77.138159,1
870,39.02383333,-77.12825333,1
870,39.02119667,-77.13746667,1
870,39.020925,-77.13749667,1
870,39.02282833,-77.153775,1
870,39.01733333,-77.20835167,0
870,39.02390915,-77.15412603,1
870,39.02299667,-77.15386833,1
870,38.99875333,-77.08203833,1
871,39.00203667,-77.11673,1
871,39.00454667,-77.11201733,1
871,39.00570164,-77.122107,1
871,39.00822,-77.12311667,1
871,39.26965333,-77.21713667,0
872,38.982577,-77.004254,2
872,38.991875,-77.098015,1
872,39.00436333,-77.11007667,1
872,38.98835,-77.100355,1
872,38.99147883,-77.09794533,1
872,39.10113167,-77.18993667,0
872,38.991579,-77.097775,1
872,39.00001833,-77.10949667,1
872,38.99139667,-77.097765,1
872,38.99175667,-77.09791333,1
872,39.22940383,-77.25331033,0
872,39.22925833,-77.23674167,0
872,39.2439948,-77.23411202,0
872,39.20169,-77.25368833,0
872,38.990575,-77.102665,1
872,39.01448333,-77.13325333,1
872,39.0095725,-77.13327,1
873,39.06107667,-77.06401455,1
873,39.02865231,-77.08789408,1
873,39.0292575,-77.0874925,1
873,39.02567787,-77.09919959,1
873,39.02615333,-77.10360833,1
873,39.02614833,-77.10363667,1
873,39.03150667,-77.10563333,1
873,39.02640637,-77.09393868,1
873,39.02660977,-77.09326765,1
873,39.03105333,-77.10307,1
873,39.03079737,-77.10350722,1
873,39.03089667,-77.10244667,1
873,39.03034333,-77.10612833,1
873,39.03055,-77.10554667,1
873,39.0306578,-77.10464633,1
873,39.03069631,-77.10504413,1
873,39.03108667,-77.10508,1
873,39.03078767,-77.1049142,1
873,39.030545,-77.10487333,1
873,39.03050667,-77.10490667,1
873,39.03102167,-77.10515,1
873,39.0304192,-77.10491538,1
873,39.03003167,-77.10466167,1
873,39.03053,-77.105545,1
873,39.02616833,-77.100735,1
873,39.0292,-77.09175333,1
873,39.03020667,-77.08945833,1
873,39.0261651,-77.0972722,1
873,39.21783,-77.23865833,0
873,39.0588495,-77.15067317,1
873,39.03063167,-77.10532333,1
873,39.03068093,-77.1051754,1
873,39.03066143,-77.10494244,1
873,39.39476833,-77.44677167,0
873,39.03093333,-77.10535667,1
873,39.03074215,-77.10520933,1
873,39.03210687,-77.10586622,1
873,39.029935,-77.10458667,1
873,39.02799833,-77.09838833,1
873,39.039515,-77.10903833,1
873,39.02995462,-77.10675302,1
873,39.02584333,-77.10325833,1
873,39.025113,-77.10333317,1
873,39.024295,-77.10285167,1
873,39.02433167,-77.10311667,1
873,39.02467,-77.10324667,1
873,38.99104833,-77.09759833,1
873,39.02963424,-77.12971363,1
873,39.02727833,-77.10382333,1
873,39.02416667,-77.10291667,1
873,39.027935,-77.101269,1
873,39.02932167,-77.11137,1
873,38.985065,-77.09344167,1
873,39.03480882,-77.10698278,1
873,39.032074,-77.10590367,1
874,39.02928333,-77.10441333,1
874,38.99964517,-77.185313,1
874,39.03039667,-77.10503667,1
874,39.03051,-77.105645,1
874,39.030565,-77.10572333,1
874,39.03052167,-77.105315,1
874,39.03088381,-77.10246807,1
874,39.03062,-77.10561667,1
874,39.03071833,-77.104275,1
874,39.02986,-77.10652167,1
874,39.03064667,-77.10357833,1
874,39.03452788,-77.12476373,1
874,39.03747833,-77.12361667,1
874,39.04342217,-77.1211525,1
874,39.02821833,-77.13390667,1
874,39.030742,-77.123547,1
874,39.031205,-77.126475,1
874,39.00454484,-77.11043,1
874,39.14587,-77.14686,0
874,39.08593167,-76.94548333,2
874,39.03189167,-77.12627167,1
874,39.038622,-77.108809,1
874,39.043657,-77.11347233,1
874,39.27665833,-77.21199833,0
875,39.08849446,-77.07050913,1
875,39.17250517,-77.070858,1
875,39.172903,-77.07902201,1
875,39.17189667,-77.08042167,1
875,39.14818167,-77.109415,1
875,39.18871,-77.10129333,0
875,39.183895,-77.08674,1
875,39.099755,-77.03890833,2
875,39.185,-77.0924,1
875,39.18378333,-77.08609333,1
875,39.18457871,-77.08966756,1
875,39.14927833,-77.06662,1
875,39.181005,-77.07004333,1
875,39.05789,-77.04892667,1
875,39.04097596,-77.1634053,1
875,39.18238333,-77.067525,1
875,39.175055,-77.07528667,1
876,39.08293,-77.04656167,1
876,39.09912667,-77.04219833,1
876,39.10261783,-77.01725217,2
876,39.15461833,-77.05519167,1
876,39.15137672,-77.0086509,2
876,39.12928667,-77.02601333,2
876,39.15197197,-77.0642712,1
876,39.23149667,-77.28207833,0
876,39.15274167,-77.067275,1
876,39.15675333,-77.08854167,1
876,39.16095506,-77.07928915,1
876,39.21101833,-77.23761667,0
876,39.16832167,-77.08699167,1
876,39.15770833,-77.08754167,1
876,39.15414333,-77.067405,1
876,39.14925667,-77.06651,1
876,39.13939167,-77.043705,1
876,39.063025,-77.050265,1
876,39.23305667,-77.28177167,0
880,39.01698,-77.043295,2
880,39.11138667,-77.076,1
880,39.1351867,-77.0766449,1
880,39.1591,-77.06412667,1
880,39.15858667,-77.063885,1
880,39.141375,-77.08427,1
880,39.14362623,-77.08602329,1
881,38.98982667,-76.99338487,2
881,39.08686976,-76.94480896,2
881,39.0775705,-76.95251683,2
881,39.08803167,-76.94389833,2
881,39.07889333,-76.95170167,2
881,39.0865,-76.94529333,2
881,39.08825167,-76.94371,2
881,39.080245,-76.95054833,2
881,39.07751167,-76.95273333,2
881,39.08058167,-76.94991333,2
881,39.045815,-76.99020833,2
881,39.04759667,-76.98537333,2
881,39.04529,-76.98925,2
881,39.08394333,-76.947515,2
881,39.08842593,-76.94364665,2
881,39.08438,-76.94912333,2
881,39.08414667,-76.94953,2
881,39.08404461,-76.949728,2
881,39.10321333,-77.02519167,2
881,39.08937667,-76.94302,2
881,39.08486833,-76.948035,2
881,39.0986308,-76.9362933,2
881,39.10118833,-76.93456833,2
881,39.09797167,-76.93671,2
881,39.09047,-76.94186667,2
881,39.09161,-76.94113333,2
881,39.10046833,-76.93538783,2
881,39.09181,-76.9409,2
881,39.09241717,-76.940439,2
881,39.09028167,-76.94224,2
881,39.10314,-76.94319833,2
881,39.09134767,-76.9414765,2
881,39.09295895,-76.9399577,2
881,38.98972,-77.07661333,1
881,39.09833333,-76.93667833,2
881,39.09016833,-76.94216,2
881,39.11219368,-76.92909926,2
881,39.092445,-76.94037333,2
881,39.087635,-76.93861,2
881,39.09886333,-76.936335,2
881,39.045935,-76.99005333,2
881,39.045425,-76.99073667,2
881,39.09113167,-76.941525,2
881,39.09228167,-76.94054167,2
881,39.04548,-76.99118,2
881,39.10240739,-76.93428397,2
881,39.28810333,-76.63154167,2
